district,count,mean,std,min,max,feature,place_name,landcover,soil_type,water_supply,electricity,road_quality,urban_rural,water_presence_flag,flood_occurrence_current_event,is_good_to_live,reason_not_good_to_live,is_synthetic,generation_date
,18,0.5063055555555556,0.2400660453787475,0.0,0.9454,place_name,Nayamulla East,,,,,,,,,,,,
,24,0.50615,0.299536521689905,0.0,1.0,place_name,Udarapola North,,,,,,,,,,,,
,21,0.5061404761904762,0.2516479026432803,0.057,1.0,place_name,Panakumbura Central,,,,,,,,,,,,
,29,0.5061189655172413,0.22039360504633565,0.0,1.0,place_name,Nayapola,,,,,,,,,,,,
,19,0.5058342105263157,0.2312961858098301,0.0,1.0,place_name,Polavila South,,,,,,,,,,,,
,17,0.5056529411764705,0.2591317187205357,0.0792,1.0,place_name,Nayakumbura North,,,,,,,,,,,,
,15,0.5054333333333333,0.261042341028278,0.0904,1.0,place_name,Kudapola North,,,,,,,,,,,,
,18,0.5053555555555556,0.23807577383044948,0.0,0.8544,place_name,Pahalanuwara West,,,,,,,,,,,,
,20,0.50526,0.24827521952780332,0.0,1.0,place_name,Ihalavila North,,,,,,,,,,,,
,11,0.5052363636363636,0.19975670338052376,0.242,0.8203,place_name,Ihalathota West,,,,,,,,,,,,
,20,0.5051300000000001,0.283821719616938,0.0,0.9905,place_name,Kudawatta South,,,,,,,,,,,,
,22,0.505125,0.26284127373487487,0.0123,1.0,place_name,Welinuwara South,,,,,,,,,,,,
,21,0.5048523809523809,0.1766159771058316,0.0,0.7112,place_name,Nayamulla Central,,,,,,,,,,,,
,23,0.5044847826086957,0.1673026391105642,0.1685,0.7922,place_name,Pahalamedura Central,,,,,,,,,,,,
,16,0.504284375,0.28299786437283114,0.0,1.0,place_name,Polapola Central,,,,,,,,,,,,
,14,0.5040642857142857,0.1768892378651892,0.1009,0.8624,place_name,Ihalawatta West,,,,,,,,,,,,
,21,0.5038428571428571,0.23785533328354982,0.1673,1.0,place_name,Udupola Central,,,,,,,,,,,,
,19,0.5036999999999999,0.25976632875635663,0.0,0.9371,place_name,Kudapola Central,,,,,,,,,,,,
,18,0.5036722222222223,0.21642116294679187,0.0772,0.8243,place_name,Udupitiya South,,,,,,,,,,,,
,27,0.5032518518518518,0.2319332051066732,0.0,1.0,place_name,Polavila Central,,,,,,,,,,,,
,25,0.503238,0.22611600326675985,0.0,0.7379,place_name,Galathota East,,,,,,,,,,,,
,17,0.5027088235294118,0.29049165233019936,0.0961,1.0,place_name,Mahakumbura South,,,,,,,,,,,,
,18,0.5025638888888889,0.1721042073224957,0.1103,0.8235,place_name,Udupitiya North,,,,,,,,,,,,
,15,0.50221,0.22125914363672552,0.0037,0.8995,place_name,Kudathota South,,,,,,,,,,,,
,20,0.5021025,0.2617967906577241,0.001,1.0,place_name,Mahathota South,,,,,,,,,,,,
,23,0.5020521739130435,0.19960009307149681,0.1935,1.0,place_name,Welithota South,,,,,,,,,,,,
,26,0.5020134615384616,0.20039548974849322,0.0,1.0,place_name,Galawatta East,,,,,,,,,,,,
,17,0.5014852941176471,0.29092847368635233,0.0,1.0,place_name,Panathota West,,,,,,,,,,,,
,17,0.501064705882353,0.20262587196350468,0.2291,0.8816,place_name,Ihalapitiya West,,,,,,,,,,,,
,19,0.501057894736842,0.21226081261763655,0.0,0.8471,place_name,Panapola East,,,,,,,,,,,,
,13,0.5008846153846154,0.29162887330233567,0.0,0.9119,place_name,Polakumbura North,,,,,,,,,,,,
,23,0.5008282608695652,0.2523106557518506,0.0108,1.0,place_name,Udaravila West,,,,,,,,,,,,
,25,0.50064,0.2735461965860002,0.0,0.9726,place_name,Kirikumbura,,,,,,,,,,,,
,20,0.500615,0.2536526806377903,0.0,0.9662,place_name,Udarakanda West,,,,,,,,,,,,
,18,0.49989722222222216,0.24183137444984398,0.0,0.9212,place_name,Kudagama West,,,,,,,,,,,,
,18,0.49957222222222225,0.29356568120781174,0.0,1.0,place_name,Udunuwara East,,,,,,,,,,,,
,23,0.49953695652173913,0.18870758657569997,0.2039,1.0,place_name,Panamedura North,,,,,,,,,,,,
,21,0.499452380952381,0.24660434428259292,0.0,0.9536,place_name,Kudawatta North,,,,,,,,,,,,
,20,0.4993475,0.20705906192436976,0.1807,1.0,place_name,Weligama South,,,,,,,,,,,,
,24,0.49923125,0.251357809148848,0.0553,1.0,place_name,Mahamulla Central,,,,,,,,,,,,
,25,0.498996,0.26871729797936966,0.0,1.0,place_name,Polakanda North,,,,,,,,,,,,
,20,0.49882,0.1664580699534617,0.2829,0.9154,place_name,Pananuwara South,,,,,,,,,,,,
,20,0.498635,0.2671800679514217,0.0,1.0,place_name,Weliwatta South,,,,,,,,,,,,
,17,0.4982264705882353,0.16818729525967385,0.133,0.72175,place_name,Nayakumbura East,,,,,,,,,,,,
,25,0.498092,0.17414963673519393,0.1822,0.8244,place_name,Udaranuwara East,,,,,,,,,,,,
,26,0.49806346153846154,0.22218275160673132,0.0,0.9694,place_name,Welinuwara Central,,,,,,,,,,,,
,16,0.498053125,0.26350434624420016,0.0374,0.9969,place_name,Udugama East,,,,,,,,,,,,
,19,0.49801052631578946,0.15832812235192262,0.1986,0.8687,place_name,Galanuwara Central,,,,,,,,,,,,
,22,0.49740681818181814,0.26473144626540857,0.0,1.0,place_name,Nayamulla North,,,,,,,,,,,,
,29,0.49684310344827587,0.21185932905558297,0.0,1.0,place_name,Mahawatta,,,,,,,,,,,,
,23,0.4965934782608695,0.26879667472254415,0.0,1.0,place_name,Pahalakanda Central,,,,,,,,,,,,
,21,0.49652142857142856,0.2477687604256379,0.0744,1.0,place_name,Ihalanuwara West,,,,,,,,,,,,
,21,0.4963047619047619,0.2935918177950307,0.0,1.0,place_name,Panapola North,,,,,,,,,,,,
,20,0.49616,0.24413478244609063,0.0,1.0,place_name,Polapitiya South,,,,,,,,,,,,
,16,0.496053125,0.25999655989310705,0.0818,1.0,place_name,Weliwatta East,,,,,,,,,,,,
,20,0.49597499999999994,0.2538486989796958,0.0,1.0,place_name,Nayapitiya East,,,,,,,,,,,,
,17,0.4958911764705882,0.2648300930757859,0.0,1.0,place_name,Mahathota North,,,,,,,,,,,,
,25,0.495568,0.21062232930057534,0.1547,1.0,place_name,Kudakumbura,,,,,,,,,,,,
,15,0.49540999999999996,0.23412639611360112,0.0109,0.9741,place_name,Galawatta Central,,,,,,,,,,,,
,11,0.49535454545454544,0.26400184985577796,0.0834,1.0,place_name,Kirikumbura South,,,,,,,,,,,,
,25,0.49524,0.23929518207992964,0.0,1.0,place_name,Pahalathota East,,,,,,,,,,,,
,32,0.49520625,0.2677870289295268,0.0,1.0,place_name,Nayawatta West,,,,,,,,,,,,
,23,0.4951521739130435,0.2505886281602601,0.0,0.8408,place_name,Nayavila North,,,,,,,,,,,,
,20,0.49512999999999996,0.18898919239497602,0.1243,1.0,place_name,Ihalavila East,,,,,,,,,,,,
,24,0.49501666666666666,0.2223813287178554,0.0,0.8968,place_name,Mahagama North,,,,,,,,,,,,
,15,0.49494,0.26744379596468487,0.0389,1.0,place_name,Galapitiya East,,,,,,,,,,,,
,22,0.4946022727272727,0.21794798335146323,0.0,1.0,place_name,Kudanuwara Central,,,,,,,,,,,,
,18,0.49371111111111105,0.24252051675219485,0.1461,0.9688,place_name,Pahalagama Central,,,,,,,,,,,,
,19,0.49362105263157896,0.20673878467215412,0.0,0.8447,place_name,Ihalawatta East,,,,,,,,,,,,
,22,0.4935363636363636,0.27204293874217816,0.0,1.0,place_name,Udugama North,,,,,,,,,,,,
,25,0.493236,0.20477000284872457,0.0,0.8322,place_name,Udaragama South,,,,,,,,,,,,
,15,0.4930533333333333,0.2075919490479431,0.1943,1.0,place_name,Kirikumbura West,,,,,,,,,,,,
,24,0.4929604166666666,0.22060202952433058,0.0,0.9675,place_name,Mahagama Central,,,,,,,,,,,,
,14,0.49280357142857145,0.2554985025278153,0.14405,1.0,place_name,Kirivila Central,,,,,,,,,,,,
,13,0.4926884615384615,0.26768819715750614,0.0,1.0,place_name,Panathota North,,,,,,,,,,,,
,24,0.4922979166666667,0.17541881094854522,0.0,0.86585,place_name,Galamulla Central,,,,,,,,,,,,
,31,0.4920967741935484,0.27321436087667006,0.0,1.0,place_name,Panathota East,,,,,,,,,,,,
,18,0.491725,0.25971535790621425,0.0,0.9784,place_name,Udaravila North,,,,,,,,,,,,
,17,0.4917,0.19481449509725912,0.2513,0.9035,place_name,Kudavila,,,,,,,,,,,,
,23,0.49145,0.16753265963821667,0.2016,0.9357,place_name,Nayathota North,,,,,,,,,,,,
,26,0.49129999999999996,0.2955647137261145,0.0,1.0,place_name,Udukumbura,,,,,,,,,,,,
,16,0.49109375,0.20833102335386025,0.1883,0.8027,place_name,Nayapola East,,,,,,,,,,,,
,22,0.4909136363636364,0.16429006156491732,0.1784,0.7197,place_name,Polakanda,,,,,,,,,,,,
,23,0.4906586956521739,0.2044491738640093,0.161,0.9526,place_name,Pahalakumbura,,,,,,,,,,,,
,22,0.4906159090909091,0.2098991001287249,0.0,0.7965,place_name,Ihalapola North,,,,,,,,,,,,
,25,0.49060000000000004,0.1891557471150868,0.1377,0.849,place_name,Ihalagama West,,,,,,,,,,,,
,21,0.49008333333333337,0.18740359610566001,0.0649,1.0,place_name,Mahanuwara West,,,,,,,,,,,,
,19,0.49002631578947364,0.291940914574061,0.0,0.9323,place_name,Pananuwara East,,,,,,,,,,,,
,14,0.48974999999999996,0.16548859012493417,0.1636,0.8285,place_name,Mahawatta Central,,,,,,,,,,,,
,24,0.48966875000000004,0.28875866025503477,0.0,1.0,place_name,Kirigama Central,,,,,,,,,,,,
,26,0.4892673076923077,0.2666345412516194,0.0,0.9151,place_name,Mahakanda Central,,,,,,,,,,,,
,22,0.48863863636363636,0.2022220431745041,0.1236,0.8641,place_name,Panawatta Central,,,,,,,,,,,,
,11,0.48829999999999996,0.20555993773106668,0.1886,0.8367,place_name,Udarawatta South,,,,,,,,,,,,
,23,0.4881369565217391,0.23631488633590686,0.0489,0.8757,place_name,Udukumbura North,,,,,,,,,,,,
,18,0.4879611111111111,0.18312938897013545,0.1766,1.0,place_name,Nayanuwara South,,,,,,,,,,,,
,26,0.4876923076923077,0.246776614650703,0.0,0.9085,place_name,Pahalawatta South,,,,,,,,,,,,
,24,0.48746874999999995,0.230234271904161,0.081,1.0,place_name,Pahalagama North,,,,,,,,,,,,
,29,0.48728275862068965,0.2506205627593884,0.0,0.9765,place_name,Kirimulla South,,,,,,,,,,,,
,20,0.4872675,0.19278900538849253,0.0194,0.7954,place_name,Pahalagama South,,,,,,,,,,,,
,13,0.4869692307692308,0.20884570215279102,0.0007,0.7955,place_name,Mahakanda South,,,,,,,,,,,,
,18,0.4867916666666667,0.16713034385842473,0.2515,0.8636,place_name,Uduwatta Central,,,,,,,,,,,,
,20,0.48652750000000006,0.20340890465616557,0.0,0.7863,place_name,Udumedura West,,,,,,,,,,,,
,17,0.48638235294117643,0.2972422144381878,0.0,1.0,place_name,Welinuwara,,,,,,,,,,,,
,25,0.48623599999999995,0.233997280753431,0.0,1.0,place_name,Kudagama North,,,,,,,,,,,,
,26,0.4860423076923077,0.16959926927455066,0.2514,0.9282,place_name,Udupola East,,,,,,,,,,,,
,20,0.48584750000000004,0.2169890328752997,0.0642,0.9659,place_name,Kirinuwara,,,,,,,,,,,,
,19,0.48578947368421055,0.14442593216954128,0.1106,0.6893,place_name,Nayavila,,,,,,,,,,,,
,17,0.4854705882352941,0.2898804101795814,0.0008,1.0,place_name,Polapola North,,,,,,,,,,,,
,14,0.48545714285714286,0.25568430568930933,0.0,1.0,place_name,Pahalanuwara Central,,,,,,,,,,,,
,20,0.48481250000000004,0.20329968925533504,0.1476,0.9895,place_name,Polavila West,,,,,,,,,,,,
,23,0.48468695652173915,0.21866840463535364,0.0,1.0,place_name,Weligama,,,,,,,,,,,,
,19,0.4845578947368421,0.23974368098679769,0.011,0.9326,place_name,Udarapola South,,,,,,,,,,,,
,22,0.48400909090909094,0.25861354310113904,0.0404,1.0,place_name,Weligama North,,,,,,,,,,,,
,18,0.4839194444444444,0.27408073635491,0.0,1.0,place_name,Galagama South,,,,,,,,,,,,
,19,0.48351842105263154,0.2581878812084796,0.0,1.0,place_name,Mahagama West,,,,,,,,,,,,
,19,0.4833921052631579,0.27921661755265187,0.0,1.0,place_name,Kiripitiya South,,,,,,,,,,,,
,20,0.48321500000000006,0.2216491662990245,0.0774,0.9079,place_name,Udarapitiya East,,,,,,,,,,,,
,26,0.4830269230769231,0.21655364703960506,0.0,0.9219,place_name,Galagama North,,,,,,,,,,,,
,17,0.4826823529411765,0.21456076422337253,0.0875,0.9469,place_name,Polathota South,,,,,,,,,,,,
,12,0.4825333333333333,0.1895428007953173,0.1496,0.9123,place_name,Mahanuwara North,,,,,,,,,,,,
,16,0.48211875,0.19143328243803373,0.2273,0.8983,place_name,Udupitiya West,,,,,,,,,,,,
,18,0.4820388888888889,0.265828928047585,0.0,0.9858,place_name,Udarakanda North,,,,,,,,,,,,
,15,0.4817933333333333,0.23251789629023847,0.0,0.976,place_name,Welikumbura Central,,,,,,,,,,,,
,26,0.48159615384615384,0.19516092330334825,0.0,0.8724,place_name,Ihalawatta North,,,,,,,,,,,,
,20,0.48142250000000003,0.1889369126642681,0.0,0.8898,place_name,Kudavila West,,,,,,,,,,,,
,20,0.48139750000000003,0.2610850126093233,0.0,1.0,place_name,Galagama,,,,,,,,,,,,
,16,0.481090625,0.14971592235380307,0.2958,0.8308,place_name,Galakanda North,,,,,,,,,,,,
,18,0.48076388888888894,0.2738260653415915,0.0,1.0,place_name,Weligama West,,,,,,,,,,,,
,18,0.48026111111111114,0.2425660374338087,0.0,0.9764,place_name,Kudapola South,,,,,,,,,,,,
,22,0.48017954545454544,0.26863230874149063,0.0,1.0,place_name,Panakumbura East,,,,,,,,,,,,
,14,0.4801428571428571,0.15344626077247678,0.1348,0.7493,place_name,Kiripola East,,,,,,,,,,,,
,23,0.4797391304347826,0.2689384092030442,0.0,1.0,place_name,Welimedura North,,,,,,,,,,,,
,14,0.4794714285714286,0.24108360320906053,0.0,1.0,place_name,Uduvila North,,,,,,,,,,,,
,16,0.4790125,0.24984242200501766,0.0,0.9546,place_name,Panagama,,,,,,,,,,,,
,16,0.47895,0.2679461836513693,0.0,0.9835,place_name,Uduvila East,,,,,,,,,,,,
,19,0.47890263157894736,0.24675353114308,0.13285,1.0,place_name,Kiripitiya West,,,,,,,,,,,,
,12,0.4788333333333333,0.22584947253076385,0.0041,0.8774,place_name,Polapola South,,,,,,,,,,,,
,18,0.4787138888888889,0.22734985077781075,0.0,0.862,place_name,Mahapitiya East,,,,,,,,,,,,
,22,0.4785681818181819,0.18867510847602967,0.0669,1.0,place_name,Udunuwara West,,,,,,,,,,,,
,19,0.4782921052631579,0.2812688029582091,0.0,0.9717,place_name,Ihalamulla North,,,,,,,,,,,,
,22,0.4781340909090909,0.2045137726101336,0.0,0.9995,place_name,Udaramedura East,,,,,,,,,,,,
,16,0.47803125,0.25661041994626793,0.0557,0.947,place_name,Pahalapitiya South,,,,,,,,,,,,
,21,0.4777214285714286,0.2076995020284284,0.2034,1.0,place_name,Galamedura South,,,,,,,,,,,,
,18,0.4775888888888889,0.25890314084589483,0.0,1.0,place_name,Mahakumbura East,,,,,,,,,,,,
,16,0.4775,0.22140520921303242,0.0,1.0,place_name,Polawatta Central,,,,,,,,,,,,
,25,0.477248,0.21652054390596137,0.0823,1.0,place_name,Kirimulla,,,,,,,,,,,,
,17,0.4771176470588236,0.31467553127248016,0.0,1.0,place_name,Pananuwara,,,,,,,,,,,,
,21,0.4769404761904762,0.2379125593674321,0.0,1.0,place_name,Ihalanuwara,,,,,,,,,,,,
,12,0.4769333333333334,0.17999146107692462,0.2017,0.892,place_name,Udaragama East,,,,,,,,,,,,
,23,0.4768065217391304,0.21376109875722765,0.0,1.0,place_name,Udarakumbura,,,,,,,,,,,,
,21,0.4767976190476191,0.18655679998072333,0.0,0.8571,place_name,Udarapitiya Central,,,,,,,,,,,,
,18,0.4762277777777777,0.2360799759940675,0.0715,1.0,place_name,Udumulla South,,,,,,,,,,,,
,25,0.47614399999999996,0.29681698777754173,0.0,1.0,place_name,Panathota South,,,,,,,,,,,,
,11,0.47613181818181816,0.1802343339554471,0.2485,0.8306,place_name,Pahalakanda,,,,,,,,,,,,
,24,0.47592708333333333,0.24488971074802965,0.0062,0.8865,place_name,Polapitiya North,,,,,,,,,,,,
,20,0.4759175,0.27754364202817394,0.0,1.0,place_name,Polagama West,,,,,,,,,,,,
,26,0.47582692307692304,0.24452233854221547,0.0,1.0,place_name,Polanuwara Central,,,,,,,,,,,,
,22,0.4757409090909091,0.1478728722314926,0.258,0.738,place_name,Welimulla Central,,,,,,,,,,,,
,24,0.4756895833333334,0.17212859700966165,0.04785,0.7627,place_name,Ihalakanda North,,,,,,,,,,,,
,21,0.4756238095238095,0.22474319990772118,0.0022,0.8769,place_name,Nayanuwara Central,,,,,,,,,,,,
,20,0.47535499999999997,0.1748989707622209,0.0,0.7193,place_name,Galanuwara West,,,,,,,,,,,,
,24,0.47520416666666665,0.29956646570200146,0.0,1.0,place_name,Kudakumbura West,,,,,,,,,,,,
,12,0.47513333333333335,0.2575015563353968,0.0162,0.7905,place_name,Pananuwara North,,,,,,,,,,,,
,17,0.47508235294117646,0.285427140955652,0.0136,1.0,place_name,Kudamulla,,,,,,,,,,,,
,11,0.4746181818181818,0.1610086430486377,0.0935,0.7455,place_name,Galapola North,,,,,,,,,,,,
,18,0.4745416666666667,0.2375028620570584,0.0,1.0,place_name,Mahakanda West,,,,,,,,,,,,
,21,0.474302380952381,0.23696760668717493,0.091,0.8781,place_name,Polamulla,,,,,,,,,,,,
,23,0.474295652173913,0.26711668284284384,0.0,0.96,place_name,Ihalathota Central,,,,,,,,,,,,
,18,0.4742694444444444,0.22910516024876956,0.0,0.8873,place_name,Udarathota South,,,,,,,,,,,,
,14,0.47425,0.22141914568736618,0.0,0.8559,place_name,Galapitiya Central,,,,,,,,,,,,
,22,0.4738818181818182,0.18698049716573736,0.1518,1.0,place_name,Panawatta South,,,,,,,,,,,,
,15,0.47388,0.24348124949807295,0.0559,1.0,place_name,Udarawatta Central,,,,,,,,,,,,
,21,0.47314285714285714,0.23368590580398418,0.0,1.0,place_name,Udarathota West,,,,,,,,,,,,
,22,0.4729068181818182,0.2103546643938543,0.0287,0.8754,place_name,Kudagama East,,,,,,,,,,,,
,18,0.47277777777777774,0.2802554098875557,0.0,1.0,place_name,Kiripitiya North,,,,,,,,,,,,
,19,0.47276842105263156,0.23585011966791203,0.1035,1.0,place_name,Nayapitiya,,,,,,,,,,,,
,26,0.4726961538461539,0.2101996112855954,0.0157,0.9168,place_name,Galanuwara,,,,,,,,,,,,
,19,0.47241842105263154,0.23082974799292988,0.0,0.9045,place_name,Udarathota,,,,,,,,,,,,
,18,0.47234444444444446,0.23915667083026218,0.0,0.9467,place_name,Mahamulla,,,,,,,,,,,,
,20,0.47209500000000004,0.24480317652522834,0.0032,1.0,place_name,Nayakumbura,,,,,,,,,,,,
,13,0.4718,0.24070467382250807,0.0,1.0,place_name,Nayavila East,,,,,,,,,,,,
,14,0.47177142857142856,0.19681626116594292,0.0,0.8175,place_name,Welimulla West,,,,,,,,,,,,
,14,0.47149285714285716,0.18683020866051578,0.0548,0.8435,place_name,Polanuwara West,,,,,,,,,,,,
,17,0.4713676470588235,0.16375959412845903,0.0,0.665,place_name,Kudapitiya West,,,,,,,,,,,,
,24,0.4713416666666667,0.26574115702358164,0.0,1.0,place_name,Panavila East,,,,,,,,,,,,
,14,0.47130714285714287,0.21665566606337033,0.0601,0.7758,place_name,Mahathota Central,,,,,,,,,,,,
,23,0.47091956521739126,0.27588898242323784,0.0,0.9968,place_name,Kudamedura,,,,,,,,,,,,
,17,0.47064117647058823,0.29903066326637706,0.0,1.0,place_name,Panapitiya,,,,,,,,,,,,
,19,0.4705263157894737,0.2133558473591459,0.0,1.0,place_name,Mahathota West,,,,,,,,,,,,
,22,0.4704931818181818,0.22719616670530426,0.0,1.0,place_name,Ihalavila South,,,,,,,,,,,,
,18,0.4704861111111111,0.209713870761734,0.0655,0.8616,place_name,Udarawatta West,,,,,,,,,,,,
,18,0.47029722222222214,0.25171865975390195,0.0,1.0,place_name,Polanuwara South,,,,,,,,,,,,
,22,0.47004999999999997,0.21454757214726464,0.1281,1.0,place_name,Welivila East,,,,,,,,,,,,
,18,0.46977777777777774,0.2223254333193879,0.1393,1.0,place_name,Galamulla West,,,,,,,,,,,,
,23,0.46942391304347825,0.29352258851808277,0.0,1.0,place_name,Panagama North,,,,,,,,,,,,
,20,0.46941,0.29666979854447784,0.0,1.0,place_name,Udaravila,,,,,,,,,,,,
,18,0.4693583333333333,0.24602249672958534,0.0,0.9181,place_name,Uduthota,,,,,,,,,,,,
,21,0.4693333333333333,0.23371877188906612,0.0,1.0,place_name,Kudakumbura North,,,,,,,,,,,,
,16,0.4692375,0.22507885692204263,0.0,0.8146,place_name,Kudathota North,,,,,,,,,,,,
,18,0.46922777777777774,0.23662389567948533,0.0039,0.8122,place_name,Kudamedura South,,,,,,,,,,,,
,21,0.46920476190476185,0.19778908330893913,0.178,1.0,place_name,Panamulla,,,,,,,,,,,,
,16,0.46916875,0.2655887239542874,0.0533,0.9682,place_name,Mahakanda North,,,,,,,,,,,,
,16,0.46904375,0.18921445317857377,0.187,0.8659,place_name,Mahamedura North,,,,,,,,,,,,
,16,0.4686875,0.25241726004112053,0.0,1.0,place_name,Nayakumbura West,,,,,,,,,,,,
,16,0.468678125,0.27945874410411636,0.0,1.0,place_name,Polanuwara North,,,,,,,,,,,,
,23,0.4686239130434782,0.25970535134226685,0.0,0.9544,place_name,Polakumbura West,,,,,,,,,,,,
,24,0.46855208333333337,0.26066397638037275,0.0124,1.0,place_name,Kudakanda East,,,,,,,,,,,,
,21,0.4683761904761905,0.2384059204482177,0.0,1.0,place_name,Nayapitiya West,,,,,,,,,,,,
,23,0.4677304347826087,0.2588442220802849,0.0003,1.0,place_name,Galamedura North,,,,,,,,,,,,
,34,0.4676808823529412,0.20909335671036994,0.1184,1.0,place_name,Ihalamedura Central,,,,,,,,,,,,
,22,0.46757045454545454,0.22147126689863925,0.0235,1.0,place_name,Ihalamedura East,,,,,,,,,,,,
,23,0.4673652173913043,0.24733266447640118,0.0,1.0,place_name,Polagama South,,,,,,,,,,,,
,16,0.46726875,0.2421844523464158,0.0256999999999999,0.9506,place_name,Panagama Central,,,,,,,,,,,,
,25,0.46680999999999995,0.2053305749273595,0.0,0.9415,place_name,Kudawatta East,,,,,,,,,,,,
,23,0.466745652173913,0.281503374318967,0.0,0.9233,place_name,Welipitiya,,,,,,,,,,,,
,20,0.4664575,0.23376500192501015,0.0,1.0,place_name,Welikanda West,,,,,,,,,,,,
,18,0.4662888888888889,0.26129978251018365,0.0,1.0,place_name,Mahakumbura North,,,,,,,,,,,,
,27,0.4662185185185185,0.2737500755701154,0.0,1.0,place_name,Welipola East,,,,,,,,,,,,
,17,0.4661529411764706,0.1921406747595595,0.0812,0.7472,place_name,Weliwatta Central,,,,,,,,,,,,
,27,0.46609074074074075,0.22239342998261033,0.0,0.883,place_name,Pahalapola South,,,,,,,,,,,,
,19,0.46597894736842105,0.18690178222486378,0.0,0.7819,place_name,Welimulla,,,,,,,,,,,,
,26,0.4657403846153846,0.22369230743109197,0.0,0.9867,place_name,Ihalavila,,,,,,,,,,,,
,17,0.46562352941176466,0.16879369260065583,0.2134,0.7893,place_name,Mahanuwara South,,,,,,,,,,,,
,17,0.46553235294117645,0.27249320228974083,0.0,0.9682,place_name,Mahawatta West,,,,,,,,,,,,
,23,0.46542608695652177,0.2573705980547953,0.0,1.0,place_name,Kirimulla Central,,,,,,,,,,,,
,18,0.46523333333333333,0.17979684941295143,0.2029,1.0,place_name,Uduthota East,,,,,,,,,,,,
,23,0.46501304347826083,0.2686041617905897,0.0,0.999,place_name,Ihalagama East,,,,,,,,,,,,
,21,0.46501190476190474,0.3195182388787696,0.0,1.0,place_name,Polapola West,,,,,,,,,,,,
,16,0.46438124999999997,0.2429554258672428,0.0,1.0,place_name,Polapitiya Central,,,,,,,,,,,,
,21,0.46436190476190475,0.23104494254622948,0.0,0.93,place_name,Nayagama Central,,,,,,,,,,,,
,18,0.4642222222222222,0.19103734330216096,0.0,0.7744,place_name,Ihalamedura West,,,,,,,,,,,,
,14,0.46421071428571425,0.21012623877690165,0.0,0.9018,place_name,Uduwatta,,,,,,,,,,,,
,19,0.46373684210526317,0.25505024169656,0.0,0.9235,place_name,Polamulla East,,,,,,,,,,,,
,33,0.46370151515151514,0.25734542948293754,0.0,1.0,place_name,Ihalakumbura East,,,,,,,,,,,,
,19,0.46352631578947373,0.22985598895372453,0.0,0.7393,place_name,Udaramedura West,,,,,,,,,,,,
,17,0.4631882352941177,0.22475934319387297,0.0,0.7534,place_name,Polanuwara East,,,,,,,,,,,,
,21,0.46309523809523806,0.1943472934624778,0.0331,0.7984,place_name,Galapitiya,,,,,,,,,,,,
,24,0.4628333333333334,0.20216858369164104,0.0,0.8258,place_name,Polapitiya East,,,,,,,,,,,,
,14,0.46236785714285716,0.19052853370714165,0.0,0.7463,place_name,Uduvila West,,,,,,,,,,,,
,16,0.46234375,0.22637444781821114,0.0,0.7175,place_name,Udarakanda Central,,,,,,,,,,,,
,22,0.4623159090909091,0.22051670565502227,0.0433,0.7986,place_name,Panamedura,,,,,,,,,,,,
,19,0.46220526315789473,0.14655440201010003,0.1981,0.7197,place_name,Pahalavila East,,,,,,,,,,,,
,24,0.462075,0.2406777789096234,0.0,1.0,place_name,Polagama,,,,,,,,,,,,
,15,0.4620433333333333,0.2605341401173111,0.0,1.0,place_name,Polakumbura Central,,,,,,,,,,,,
,18,0.46194444444444444,0.21443349777336626,0.0,0.7974,place_name,Udumulla,,,,,,,,,,,,
,23,0.46181739130434785,0.21856698089679494,0.1199,0.8868,place_name,Panapitiya South,,,,,,,,,,,,
,22,0.4617704545454545,0.2727815464097385,0.0,1.0,place_name,Galamedura East,,,,,,,,,,,,
,15,0.4615633333333333,0.24111935431194553,0.0096,0.9881,place_name,Ihalamulla,,,,,,,,,,,,
,18,0.46153888888888894,0.24560079310776545,0.1254,0.9714,place_name,Welinuwara North,,,,,,,,,,,,
,15,0.46147000000000005,0.18600639178725628,0.0,0.686,place_name,Pahalawatta,,,,,,,,,,,,
,17,0.46144117647058824,0.27626428483162535,0.0,0.9069,place_name,Pahalapola North,,,,,,,,,,,,
,18,0.46125,0.1765454224172085,0.059,0.7868,place_name,Nayakanda Central,,,,,,,,,,,,
,24,0.46120416666666664,0.2823806623339228,0.0,1.0,place_name,Nayakanda,,,,,,,,,,,,
,23,0.4611217391304348,0.18739169224944488,0.0,0.9126,place_name,Kiripola,,,,,,,,,,,,
,21,0.46109285714285714,0.19250011836731054,0.1325,0.9847,place_name,Udarakumbura South,,,,,,,,,,,,
,20,0.4606325,0.20436073901636728,0.1264,0.8695,place_name,Udunuwara North,,,,,,,,,,,,
,19,0.4605157894736842,0.3253370052100811,0.0,1.0,place_name,Mahanuwara Central,,,,,,,,,,,,
,11,0.46036363636363636,0.14411422048311034,0.1792,0.6465,place_name,Mahamedura,,,,,,,,,,,,
,15,0.4600266666666667,0.271578250935071,0.0,1.0,place_name,Udukanda Central,,,,,,,,,,,,
,16,0.4599875,0.20825730839516773,0.0,0.7826,place_name,Panavila Central,,,,,,,,,,,,
,17,0.45993529411764705,0.31311514643413624,0.0,1.0,place_name,Kudathota West,,,,,,,,,,,,
,20,0.4597325,0.2151424168918176,0.0,0.9229,place_name,Galavila,,,,,,,,,,,,
,27,0.4592925925925926,0.24349578724191187,0.0,1.0,place_name,Kudawatta,,,,,,,,,,,,
